% This ascii data file is the output of Matlab function 'QSODataProducer.m' in folder '2_QSO_Results', and contains QSO redshifts (Column #1), distance moduli according to the best-fit Timesphere model (Column #2), and distance moduli errors (Column #3). The file is an analog of 'QSO_data.dat' in which the distance moduli and their errors are calculated for the best-fit LCDM cosmological model.
%
% Credits: 
% Peter Raffai, Gergely Dalya, Alexandra Karsai; Institute of Physics, 
% Eotvos Lorand University, H-1117 Budapest, Pazmany P. s. 1/A.
% All rights reserved. (2021)
% Contact: peter.raffai@ttk.elte.hu
% 
%	z			mu			sigma_mu
   8.9999999999999993e-03	   3.1534266000000002e+01	   2.4496566540027603e-01	
   1.6299999999999999e-02	   3.5776231000000003e+01	   1.1929055488176757e-01	
   3.2700000000000000e-02	   3.5285843000000000e+01	   1.1645510894761123e-01	
   3.2899999999999999e-02	   3.4480744999999999e+01	   1.5606118266884947e-01	
   3.4400000000000000e-02	   3.5525531999999998e+01	   1.1368283424070671e-01	
   3.6400000000000002e-02	   3.7908736000000005e+01	   1.0697056717153555e-01	
   3.7100000000000001e-02	   3.4927846000000002e+01	   1.3420964511166850e-01	
   4.6899999999999997e-02	   3.4738812000000003e+01	   1.6053645557629584e-01	
   4.7000000000000000e-02	   3.7514609000000000e+01	   1.0624063121518057e-01	
   5.7299999999999997e-02	   3.7492038000000001e+01	   9.4668626798955949e-02	
   7.0800000000000002e-02	   3.8220707000000004e+01	   1.0486659487653825e-01	
   8.5800000000000001e-02	   3.6890045999999998e+01	   1.0065342629538251e-01	
   8.6599999999999996e-02	   3.7805128000000003e+01	   9.6004896963644518e-02	
   1.3100000000000001e-01	   3.7209000000000003e+01	   1.6109476346548326e-01	
   1.5450000000000000e-01	   3.9920363000000002e+01	   6.9886395879312585e-02	
   1.6280000000000000e-01	   3.8814897999999999e+01	   1.1844647304162333e-01	
   1.6500000000000001e-01	   3.9909880999999999e+01	   1.1758944888466823e-01	
   1.6500000000000001e-01	   3.5886743000000003e+01	   2.1095174803731775e-01	
   1.6710000000000000e-01	   3.9361775999999999e+01	   8.7015530849383432e-02	
   1.7599999999999999e-01	   3.9675621000000000e+01	   7.4086195805966440e-02	
   1.7849999999999999e-01	   4.0821597000000004e+01	   2.4280083105500277e-01	
   1.8640000000000001e-01	   3.7275223000000004e+01	   1.7389012173208690e-01	
   1.9480000000000000e-01	   4.0090664000000004e+01	   1.2005085029269888e-01	
   2.0319999999999999e-01	   3.9365197000000002e+01	   1.2417496885040881e-01	
   2.0569999999999999e-01	   3.9137397000000000e+01	   8.9656630546769936e-02	
   2.0899999999999999e-01	   4.0900230999999998e+01	   9.1989525930944990e-02	
   2.1470000000000000e-01	   4.3377147000000001e+01	   2.2121670186493603e-01	
   2.2070000000000001e-01	   3.9082151000000003e+01	   9.5509634466895532e-02	
   2.2620000000000001e-01	   4.0751221999999999e+01	   1.2080118913322005e-01	
   2.2910000000000000e-01	   3.8875956000000002e+01	   1.6002509373532639e-01	
   2.3000000000000001e-01	   3.8974910000000001e+01	   1.8247445136511575e-01	
   2.3130000000000001e-01	   4.2734075000000004e+01	   2.5006300051187097e-01	
   2.3590000000000000e-01	   3.9531292999999998e+01	   9.3110314981746253e-02	
   2.3799999999999999e-01	   4.1581645000000002e+01	   2.0754524056455739e-01	
   2.4270000000000000e-01	   4.3046109000000001e+01	   1.3230109402797849e-01	
   2.4349999999999999e-01	   4.1359058000000005e+01	   1.9801467018632735e-01	
   2.4360000000000001e-01	   4.0118198000000000e+01	   1.8511794355221214e-01	
   2.4520000000000000e-01	   4.4278990000000000e+01	   3.4397104367082992e-01	
   2.4890000000000001e-01	   4.1334658000000005e+01	   1.5573461349680745e-01	
   2.5250000000000000e-01	   3.9901363000000003e+01	   1.6086205136389378e-01	
   2.5900000000000001e-01	   4.0303474000000001e+01	   1.7419779618583009e-01	
   2.6229999999999998e-01	   4.2272441999999998e+01	   9.9612763645026942e-02	
   2.6300000000000001e-01	   4.0376186000000004e+01	   1.6293451642914708e-01	
   2.6310000000000000e-01	   3.9717915000000005e+01	   1.9989414887885038e-01	
   2.6460000000000000e-01	   3.8260995999999999e+01	   9.5392049647756286e-02	
   2.6500000000000001e-01	   4.2255721000000001e+01	   1.9637801869099300e-01	
   2.6729999999999998e-01	   4.2083556000000002e+01	   7.2361583205455077e-02	
   2.6929999999999998e-01	   4.0607086000000002e+01	   2.5957230900271311e-01	
   2.7170000000000000e-01	   4.1729784000000002e+01	   1.7186729113184976e-01	
